YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,5,18,1,B6,101,N537JB,FLL,LAX,1943,2008.0,25.0,13.0,2021.0,340.0,376.0,312.0,2343,2233.0,51.0,2223,2324.0,61.0,0,0,,36.0,0.0,10.0,15.0,0.0
2015,7,18,6,DL,1522,N969AT,ATL,SDF,816,814.0,-2.0,14.0,828.0,73.0,73.0,54.0,321,922.0,5.0,929,927.0,-2.0,0,0,,,,,,
2015,4,15,3,UA,1205,N57870,KOA,LAX,1220,1230.0,10.0,9.0,1239.0,329.0,313.0,289.0,2504,2028.0,15.0,2049,2043.0,-6.0,0,0,,,,,,
2015,3,17,2,UA,559,N842UA,CLE,ORD,900,901.0,1.0,18.0,919.0,89.0,96.0,65.0,315,924.0,13.0,929,937.0,8.0,0,0,,,,,,
2015,2,16,1,UA,636,N412UA,DFW,ORD,600,555.0,-5.0,13.0,608.0,145.0,121.0,96.0,802,744.0,12.0,825,756.0,-29.0,0,0,,,,,,
2015,6,13,6,EV,4896,N858AS,ROC,DTW,610,605.0,-5.0,15.0,620.0,78.0,77.0,55.0,296,715.0,7.0,728,722.0,-6.0,0,0,,,,,,
2015,9,16,3,AA,582,N660AW,IAH,PHX,805,800.0,-5.0,17.0,817.0,182.0,200.0,139.0,1009,836.0,44.0,907,920.0,13.0,0,0,,,,,,
2015,3,28,6,WN,3604,N296WN,SJU,TPA,1335,1734.0,239.0,13.0,1747.0,205.0,184.0,167.0,1237,2034.0,4.0,1700,2038.0,218.0,0,0,,213.0,0.0,0.0,5.0,0.0
2015,9,4,5,MQ,3476,N638MQ,TVC,ORD,1110,1119.0,9.0,15.0,1134.0,75.0,100.0,44.0,224,1118.0,41.0,1125,1159.0,34.0,0,0,,25.0,0.0,3.0,6.0,0.0
2015,7,26,7,EV,4592,N16178,IAH,VPS,1255,1249.0,-6.0,21.0,1310.0,104.0,104.0,76.0,528,1426.0,7.0,1439,1433.0,-6.0,0,0,,,,,,
2015,6,7,7,DL,2297,N674DL,ATL,JAX,1344,1349.0,5.0,16.0,1405.0,75.0,61.0,41.0,270,1446.0,4.0,1459,1450.0,-9.0,0,0,,,,,,
2015,5,18,1,B6,466,N657JB,RSW,BOS,1327,1355.0,28.0,16.0,1411.0,187.0,181.0,160.0,1249,1651.0,5.0,1634,1656.0,22.0,0,0,,0.0,0.0,17.0,5.0,0.0
2015,7,11,6,VX,251,N853VA,LAS,SFO,1255,1252.0,-3.0,12.0,1304.0,90.0,81.0,64.0,414,1408.0,5.0,1425,1413.0,-12.0,0,0,,,,,,
2015,9,2,3,B6,186,N273JB,JFK,ROC,638,636.0,-2.0,20.0,656.0,80.0,73.0,49.0,264,745.0,4.0,758,749.0,-9.0,0,0,,,,,,
2015,9,23,3,DL,1873,N956DL,MIA,ATL,2015,2007.0,-8.0,18.0,2025.0,118.0,102.0,79.0,594,2144.0,5.0,2213,2149.0,-24.0,0,0,,,,,,
2015,8,27,4,DL,1539,N314NB,MSP,BDL,1010,1004.0,-6.0,14.0,1018.0,156.0,142.0,123.0,1050,1321.0,5.0,1346,1326.0,-20.0,0,0,,,,,,
2015,10,12,1,DL,393,N913DE,13930,10397,1245,1237.0,-8.0,33.0,1310.0,120.0,128.0,87.0,606,1537.0,8.0,1545,1545.0,0.0,0,0,,,,,,
2015,5,19,2,WN,560,N763SW,BNA,MCI,2150,2148.0,-2.0,9.0,2157.0,95.0,89.0,75.0,491,2312.0,5.0,2325,2317.0,-8.0,0,0,,,,,,
2015,11,20,5,AA,1763,N818AW,CLE,CLT,1533,1527.0,-6.0,13.0,1540.0,97.0,91.0,73.0,430,1653.0,5.0,1710,1658.0,-12.0,0,0,,,,,,
2015,9,28,1,WN,759,N358SW,HRL,HOU,1725,1716.0,-9.0,15.0,1731.0,65.0,65.0,46.0,277,1817.0,4.0,1830,1821.0,-9.0,0,0,,,,,,
2015,7,7,2,UA,448,N548UA,ORD,BOS,1100,1133.0,33.0,11.0,1144.0,146.0,125.0,105.0,867,1429.0,9.0,1426,1438.0,12.0,0,0,,,,,,
2015,8,19,3,EV,4382,N16571,EWR,DTW,1726,1724.0,-2.0,,,128.0,,,488,,,1934,,,0,1,B,,,,,
2015,9,25,5,UA,206,N837UA,ORD,SNA,932,930.0,-2.0,22.0,952.0,267.0,244.0,218.0,1726,1130.0,4.0,1159,1134.0,-25.0,0,0,,,,,,
2015,5,9,6,WN,1212,N684WN,MCO,ATL,1830,1829.0,-1.0,15.0,1844.0,95.0,96.0,70.0,404,1954.0,11.0,2005,2005.0,0.0,0,0,,,,,,
2015,2,23,1,WN,2673,N7743B,ATL,RSW,1855,1851.0,-4.0,11.0,1902.0,105.0,88.0,73.0,515,2015.0,4.0,2040,2019.0,-21.0,0,0,,,,,,
2015,6,30,2,AA,1080,N3GBAA,DFW,LGA,1023,1032.0,9.0,35.0,1107.0,216.0,223.0,179.0,1389,1506.0,9.0,1459,1515.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,9,26,6,B6,1059,N306JB,BOS,PHL,1639,1637.0,-2.0,14.0,1651.0,104.0,82.0,57.0,280,1748.0,11.0,1823,1759.0,-24.0,0,0,,,,,,
2015,8,19,3,F9,1118,N925FR,LAS,CVG,910,906.0,-4.0,18.0,924.0,225.0,224.0,199.0,1678,1543.0,7.0,1555,1550.0,-5.0,0,0,,,,,,
2015,8,21,5,WN,590,N200WN,SLC,LAX,1255,1258.0,3.0,10.0,1308.0,115.0,107.0,88.0,590,1336.0,9.0,1350,1345.0,-5.0,0,0,,,,,,
2015,6,6,6,UA,1723,N36472,PDX,SFO,1222,1214.0,-8.0,13.0,1227.0,113.0,97.0,78.0,550,1345.0,6.0,1415,1351.0,-24.0,0,0,,,,,,
2015,2,6,5,EV,6087,N17196,ORD,ATW,2020,2020.0,0.0,27.0,2047.0,59.0,60.0,30.0,160,2117.0,3.0,2119,2120.0,1.0,0,0,,,,,,
2015,3,29,7,UA,1273,N37290,RDU,SFO,642,643.0,1.0,9.0,652.0,370.0,339.0,321.0,2400,913.0,9.0,952,922.0,-30.0,0,0,,,,,,
2015,2,7,6,OO,5363,N980SW,ONT,SFO,2000,2053.0,53.0,14.0,2107.0,88.0,78.0,59.0,363,2206.0,5.0,2128,2211.0,43.0,0,0,,0.0,0.0,0.0,43.0,0.0
2015,1,9,5,DL,1248,N806DN,DTW,LAX,1602,1618.0,16.0,39.0,1657.0,313.0,304.0,254.0,1979,1811.0,11.0,1815,1822.0,7.0,0,0,,,,,,
2015,5,24,7,EV,5368,N881AS,ATL,BTR,1355,1444.0,49.0,9.0,1453.0,95.0,83.0,71.0,448,1504.0,3.0,1430,1507.0,37.0,0,0,,0.0,0.0,37.0,0.0,0.0
2015,1,18,7,WN,675,N379SW,LAS,SLC,1145,1142.0,-3.0,9.0,1151.0,80.0,69.0,54.0,368,1345.0,6.0,1405,1351.0,-14.0,0,0,,,,,,
2015,8,15,6,WN,2098,N774SW,DEN,BOS,1035,1036.0,1.0,11.0,1047.0,240.0,274.0,256.0,1754,1703.0,7.0,1635,1710.0,35.0,0,0,,35.0,0.0,0.0,0.0,0.0
2015,4,15,3,AS,759,N315AS,MCI,SEA,1630,1631.0,1.0,10.0,1641.0,223.0,208.0,193.0,1489,1754.0,5.0,1813,1759.0,-14.0,0,0,,,,,,
2015,7,11,6,AS,328,N703AS,SEA,SJC,1755,1753.0,-2.0,10.0,1803.0,122.0,119.0,105.0,697,1948.0,4.0,1957,1952.0,-5.0,0,0,,,,,,
2015,8,13,4,EV,6180,N16561,IAD,EWR,2200,2209.0,9.0,23.0,2232.0,74.0,77.0,47.0,212,2319.0,7.0,2314,2326.0,12.0,0,0,,,,,,
2015,1,31,6,WN,2756,N771SA,DEN,HOU,1500,1612.0,72.0,11.0,1623.0,140.0,132.0,115.0,883,1918.0,6.0,1820,1924.0,64.0,0,0,,0.0,0.0,64.0,0.0,0.0
2015,8,19,3,WN,2923,N294WN,SEA,PHX,615,611.0,-4.0,15.0,626.0,170.0,158.0,137.0,1107,843.0,6.0,905,849.0,-16.0,0,0,,,,,,
2015,6,20,6,DL,2158,N310NW,PIT,MSP,1650,1649.0,-1.0,16.0,1705.0,128.0,123.0,103.0,726,1748.0,4.0,1758,1752.0,-6.0,0,0,,,,,,
2015,4,6,1,UA,583,N446UA,DEN,LAS,1518,1514.0,-4.0,9.0,1523.0,117.0,112.0,96.0,628,1559.0,7.0,1615,1606.0,-9.0,0,0,,,,,,
2015,2,28,6,B6,2035,N563JB,STT,SJU,1834,1917.0,43.0,14.0,1931.0,41.0,43.0,22.0,68,1953.0,7.0,1915,2000.0,45.0,0,0,,2.0,0.0,0.0,43.0,0.0
2015,5,16,6,UA,1917,N33264,MCO,ORD,605,603.0,-2.0,10.0,613.0,182.0,182.0,162.0,1005,755.0,10.0,807,805.0,-2.0,0,0,,,,,,
2015,7,15,3,NK,805,N506NK,ATL,LAS,2055,2238.0,103.0,14.0,2252.0,252.0,253.0,218.0,1747,2330.0,21.0,2207,2351.0,104.0,0,0,,96.0,0.0,8.0,0.0,0.0
2015,4,4,6,AS,652,N440AS,PDX,DFW,940,937.0,-3.0,9.0,946.0,220.0,198.0,183.0,1616,1449.0,6.0,1520,1455.0,-25.0,0,0,,,,,,
2015,4,29,3,DL,1164,N821DN,SEA,ATL,2335,2335.0,0.0,10.0,2345.0,280.0,258.0,244.0,2182,649.0,4.0,715,653.0,-22.0,0,0,,,,,,
2015,6,6,6,NK,254,N523NK,DFW,BOS,835,947.0,72.0,13.0,1000.0,215.0,221.0,200.0,1562,1420.0,8.0,1310,1428.0,78.0,0,0,,6.0,0.0,72.0,0.0,0.0
2015,3,27,5,VX,475,N839VA,LAS,LAX,1440,1437.0,-3.0,18.0,1455.0,70.0,65.0,40.0,236,1535.0,7.0,1550,1542.0,-8.0,0,0,,,,,,
2015,8,12,3,EV,2695,N684JW,DFW,BRO,2220,2217.0,-3.0,12.0,2229.0,96.0,88.0,70.0,482,2339.0,6.0,2356,2345.0,-11.0,0,0,,,,,,
2015,5,17,7,B6,624,N944JB,LAX,JFK,2130,2125.0,-5.0,15.0,2140.0,326.0,308.0,286.0,2475,526.0,7.0,556,533.0,-23.0,0,0,,,,,,
2015,3,17,2,VX,166,N635VA,LAX,EWR,1255,1254.0,-1.0,20.0,1314.0,310.0,308.0,278.0,2454,2052.0,10.0,2105,2102.0,-3.0,0,0,,,,,,
2015,6,14,7,DL,575,N955AT,EWR,ATL,600,553.0,-7.0,19.0,612.0,135.0,123.0,100.0,746,752.0,4.0,815,756.0,-19.0,0,0,,,,,,
2015,3,8,7,WN,4209,N370SW,ATL,RSW,2020,2024.0,4.0,16.0,2040.0,100.0,94.0,74.0,515,2154.0,4.0,2200,2158.0,-2.0,0,0,,,,,,
2015,10,8,4,AA,2253,N3MFAA,10721,13930,940,938.0,-2.0,21.0,959.0,174.0,169.0,131.0,867,1110.0,17.0,1134,1127.0,-7.0,0,0,,,,,,
2015,12,8,2,AS,458,N453AS,SEA,LAX,610,601.0,-9.0,19.0,620.0,160.0,151.0,122.0,954,822.0,10.0,850,832.0,-18.0,0,0,,,,,,
2015,2,12,4,OO,4529,N685BR,DTW,SBN,1035,1032.0,-3.0,43.0,1115.0,68.0,85.0,36.0,157,1151.0,6.0,1143,1157.0,14.0,0,0,,,,,,
2015,12,24,4,WN,1228,N621SW,LAS,SJC,910,906.0,-4.0,13.0,919.0,85.0,92.0,76.0,386,1035.0,3.0,1035,1038.0,3.0,0,0,,,,,,
2015,9,6,7,WN,1265,N8604K,FLL,DAL,1735,1730.0,-5.0,16.0,1746.0,190.0,174.0,154.0,1108,1920.0,4.0,1945,1924.0,-21.0,0,0,,,,,,
2015,6,12,5,EV,5680,N16541,CLT,EWR,550,545.0,-5.0,13.0,558.0,109.0,102.0,79.0,529,717.0,10.0,739,727.0,-12.0,0,0,,,,,,
2015,4,16,4,DL,1683,N3760C,SLC,LAS,1135,1134.0,-1.0,13.0,1147.0,84.0,82.0,57.0,368,1144.0,12.0,1159,1156.0,-3.0,0,0,,,,,,
2015,3,5,4,US,636,N665AW,PHX,LAS,1750,1746.0,-4.0,11.0,1757.0,66.0,61.0,44.0,255,1741.0,6.0,1756,1747.0,-9.0,0,0,,,,,,
2015,3,6,5,MQ,3060,N656MQ,ORD,LSE,1630,1727.0,57.0,14.0,1741.0,66.0,58.0,42.0,215,1823.0,2.0,1736,1825.0,49.0,0,0,,0.0,0.0,49.0,0.0,0.0
2015,9,4,5,EV,4446,N17169,IAH,SHV,1916,1913.0,-3.0,12.0,1925.0,56.0,52.0,34.0,192,1959.0,6.0,2012,2005.0,-7.0,0,0,,,,,,
2015,12,24,4,DL,1295,N965DL,ATL,PIT,905,919.0,14.0,55.0,1014.0,96.0,130.0,70.0,526,1124.0,5.0,1041,1129.0,48.0,0,0,,34.0,0.0,0.0,0.0,14.0
2015,6,19,5,MQ,3342,N669MQ,GRI,DFW,1410,1357.0,-13.0,13.0,1410.0,105.0,119.0,89.0,561,1539.0,17.0,1555,1556.0,1.0,0,0,,,,,,
2015,6,5,5,MQ,3163,N500MQ,OMA,ORD,1233,1224.0,-9.0,15.0,1239.0,96.0,93.0,66.0,416,1345.0,12.0,1409,1357.0,-12.0,0,0,,,,,,
2015,1,3,6,EV,5353,N760EV,CLE,ATL,1700,1711.0,11.0,11.0,1722.0,119.0,115.0,95.0,554,1857.0,9.0,1859,1906.0,7.0,0,0,,,,,,
2015,10,2,5,AS,722,N622AS,14869,12892,600,555.0,-5.0,23.0,618.0,118.0,119.0,90.0,590,648.0,6.0,658,654.0,-4.0,0,0,,,,,,
2015,3,16,1,NK,985,N533NK,DTW,MSY,1600,1618.0,18.0,17.0,1635.0,166.0,147.0,123.0,926,1738.0,7.0,1746,1745.0,-1.0,0,0,,,,,,
2015,11,30,1,AA,1221,N852AA,DFW,AUS,1700,1700.0,0.0,22.0,1722.0,64.0,67.0,41.0,190,1803.0,4.0,1804,1807.0,3.0,0,0,,,,,,
2015,1,1,4,AA,93,N3HHAA,ORD,SAN,1720,1805.0,45.0,10.0,1815.0,255.0,222.0,210.0,1723,1945.0,2.0,1935,1947.0,12.0,0,0,,,,,,
2015,12,29,2,WN,1339,N960WN,DAL,ELP,950,1018.0,28.0,6.0,1024.0,105.0,96.0,85.0,562,1049.0,5.0,1035,1054.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0
2015,10,3,6,WN,851,N960WN,11278,13232,1855,1848.0,-7.0,10.0,1858.0,130.0,107.0,90.0,601,1928.0,7.0,2005,1935.0,-30.0,0,0,,,,,,
2015,11,1,7,AA,363,N3MHAA,LGA,ORD,1950,1943.0,-7.0,17.0,2000.0,158.0,139.0,115.0,733,2055.0,7.0,2128,2102.0,-26.0,0,0,,,,,,
2015,11,3,2,EV,5931,N14173,ORD,JAN,912,906.0,-6.0,30.0,936.0,124.0,133.0,99.0,677,1115.0,4.0,1116,1119.0,3.0,0,0,,,,,,
2015,3,31,2,US,2058,N183UW,PHL,BOS,2015,2019.0,4.0,13.0,2032.0,75.0,70.0,50.0,280,2122.0,7.0,2130,2129.0,-1.0,0,0,,,,,,
2015,5,7,4,WN,343,N8657B,MDW,DTW,2140,2139.0,-1.0,27.0,2206.0,65.0,73.0,40.0,228,2346.0,6.0,2345,2352.0,7.0,0,0,,,,,,
2015,1,19,1,EV,5983,N14177,DEN,FSD,1428,1422.0,-6.0,18.0,1440.0,93.0,91.0,68.0,483,1648.0,5.0,1701,1653.0,-8.0,0,0,,,,,,
2015,3,4,3,OO,5530,N756SK,DEN,ASE,1742,,,,,49.0,,,125,,,1831,,,0,1,A,,,,,
2015,10,4,7,DL,566,N921DN,10397,13303,735,734.0,-1.0,11.0,745.0,112.0,98.0,79.0,594,904.0,8.0,927,912.0,-15.0,0,0,,,,,,
2015,2,8,7,WN,735,N8316H,MDW,PHX,1920,1957.0,37.0,18.0,2015.0,235.0,220.0,196.0,1444,2231.0,6.0,2215,2237.0,22.0,0,0,,0.0,0.0,22.0,0.0,0.0
2015,9,28,1,B6,1237,N659JB,BOS,DTW,1625,1624.0,-1.0,14.0,1638.0,134.0,116.0,97.0,632,1815.0,5.0,1839,1820.0,-19.0,0,0,,,,,,
2015,10,29,4,MQ,3297,N822MQ,12197,13930,1859,1854.0,-5.0,15.0,1909.0,145.0,160.0,120.0,738,2009.0,25.0,2024,2034.0,10.0,0,0,,,,,,
2015,3,16,1,WN,2786,N642WN,TPA,DAY,910,906.0,-4.0,12.0,918.0,140.0,143.0,128.0,828,1126.0,3.0,1130,1129.0,-1.0,0,0,,,,,,
2015,5,26,2,UA,1230,N68821,IAH,IAD,723,824.0,61.0,11.0,835.0,187.0,166.0,150.0,1190,1205.0,5.0,1130,1210.0,40.0,0,0,,0.0,0.0,0.0,31.0,9.0
2015,9,19,6,EV,5566,N919EV,DTW,EVV,2022,2014.0,-8.0,15.0,2029.0,86.0,74.0,55.0,363,2024.0,4.0,2048,2028.0,-20.0,0,0,,,,,,
2015,1,30,5,EV,4708,N13123,SDF,IAH,1156,1202.0,6.0,12.0,1214.0,159.0,144.0,121.0,788,1315.0,11.0,1335,1326.0,-9.0,0,0,,,,,,
2015,6,5,5,DL,1726,N553NW,ATL,FLL,1400,1358.0,-2.0,18.0,1416.0,125.0,108.0,88.0,581,1544.0,2.0,1605,1546.0,-19.0,0,0,,,,,,
2015,8,28,5,OO,4781,N641CA,SLC,IDA,2150,2146.0,-4.0,13.0,2159.0,51.0,49.0,32.0,188,2231.0,4.0,2241,2235.0,-6.0,0,0,,,,,,
2015,12,21,1,AA,824,N721UW,BOS,PHL,730,728.0,-2.0,17.0,745.0,103.0,99.0,79.0,280,904.0,3.0,913,907.0,-6.0,0,0,,,,,,
2015,2,2,1,MQ,3696,N664MQ,DFW,PNS,1850,1859.0,9.0,12.0,1911.0,100.0,89.0,74.0,604,2025.0,3.0,2030,2028.0,-2.0,0,0,,,,,,
2015,6,30,2,VX,67,N624VA,IAD,SFO,720,719.0,-1.0,11.0,730.0,340.0,324.0,304.0,2419,934.0,9.0,1000,943.0,-17.0,0,0,,,,,,
2015,3,11,3,UA,1471,N38446,LAS,CLE,920,911.0,-9.0,16.0,927.0,245.0,242.0,222.0,1824,1609.0,4.0,1625,1613.0,-12.0,0,0,,,,,,
2015,5,23,6,WN,1109,N273WN,LAX,SJC,650,647.0,-3.0,9.0,656.0,65.0,66.0,54.0,308,750.0,3.0,755,753.0,-2.0,0,0,,,,,,
2015,10,19,1,WN,2130,N480WN,14831,14908,1150,1152.0,2.0,8.0,1200.0,75.0,69.0,57.0,342,1257.0,4.0,1305,1301.0,-4.0,0,0,,,,,,
2015,8,25,2,OO,2972,N889AS,SBA,PHX,1620,1621.0,1.0,19.0,1640.0,96.0,,,455,1942.0,8.0,1756,1950.0,,1,0,,,,,,
2015,3,10,2,UA,1159,N16217,DEN,ORD,2003,2003.0,0.0,15.0,2018.0,150.0,146.0,122.0,888,2320.0,9.0,2333,2329.0,-4.0,0,0,,,,,,
2015,7,10,5,WN,2161,N778SW,BWI,SEA,1400,1433.0,33.0,10.0,1443.0,345.0,311.0,296.0,2335,1639.0,5.0,1645,1644.0,-1.0,0,0,,,,,,
2015,1,29,4,EV,5121,N761ND,DTW,CLE,1935,1943.0,8.0,10.0,1953.0,60.0,45.0,26.0,95,2019.0,9.0,2035,2028.0,-7.0,0,0,,,,,,
2015,6,2,2,WN,850,N359SW,OAK,ABQ,615,612.0,-3.0,15.0,627.0,140.0,131.0,111.0,889,918.0,5.0,935,923.0,-12.0,0,0,,,,,,
2015,2,7,6,OO,3460,N225AG,PDX,ONT,635,634.0,-1.0,16.0,650.0,138.0,133.0,114.0,838,844.0,3.0,853,847.0,-6.0,0,0,,,,,,
2015,9,17,4,WN,333,N761RR,SAN,DEN,620,617.0,-3.0,23.0,640.0,150.0,128.0,97.0,853,917.0,8.0,950,925.0,-25.0,0,0,,,,,,
2015,4,5,7,NK,877,N608NK,ATL,FLL,1018,1015.0,-3.0,11.0,1026.0,116.0,102.0,78.0,581,1144.0,13.0,1214,1157.0,-17.0,0,0,,,,,,
2015,10,23,5,WN,777,N645SW,11066,10721,1910,1922.0,12.0,17.0,1939.0,115.0,114.0,90.0,640,2109.0,7.0,2105,2116.0,11.0,0,0,,,,,,
2015,1,6,2,US,474,N818AW,PHX,MSP,940,937.0,-3.0,23.0,1000.0,191.0,197.0,165.0,1276,1345.0,9.0,1351,1354.0,3.0,0,0,,,,,,
2015,11,30,1,WN,54,N7747C,DAL,ATL,610,610.0,0.0,15.0,625.0,120.0,114.0,89.0,721,854.0,10.0,910,904.0,-6.0,0,0,,,,,,
2015,6,26,5,MQ,3718,N644MQ,TUL,DFW,1009,1002.0,-7.0,15.0,1017.0,74.0,65.0,41.0,237,1058.0,9.0,1123,1107.0,-16.0,0,0,,,,,,
2015,4,11,6,DL,1276,N958DL,CMH,ATL,1218,1239.0,21.0,15.0,1254.0,104.0,84.0,65.0,447,1359.0,4.0,1402,1403.0,1.0,0,0,,,,,,
2015,5,31,7,AS,746,N431AS,SEA,ATL,930,1009.0,39.0,20.0,1029.0,295.0,290.0,258.0,2182,1747.0,12.0,1725,1759.0,34.0,0,0,,0.0,0.0,34.0,0.0,0.0
2015,3,26,4,UA,663,N839UA,SAN,SFO,620,617.0,-3.0,18.0,635.0,102.0,85.0,63.0,447,738.0,4.0,802,742.0,-20.0,0,0,,,,,,
2015,5,16,6,OO,6535,N773SK,OKC,LAX,1643,1643.0,0.0,12.0,1655.0,194.0,216.0,197.0,1187,1812.0,7.0,1757,1819.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
2015,5,26,2,EV,5092,N611QX,BHM,DTW,800,757.0,-3.0,11.0,808.0,125.0,108.0,89.0,625,1037.0,8.0,1105,1045.0,-20.0,0,0,,,,,,
2015,4,7,2,AA,2352,N3EPAA,ORD,SFO,1230,1230.0,0.0,17.0,1247.0,292.0,289.0,265.0,1846,1512.0,7.0,1522,1519.0,-3.0,0,0,,,,,,
2015,4,19,7,DL,963,N957AT,CHA,ATL,1105,1119.0,14.0,11.0,1130.0,50.0,57.0,37.0,106,1207.0,9.0,1155,1216.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
2015,1,4,7,AA,2489,N5CAAA,DFW,LAX,1940,1938.0,-2.0,15.0,1953.0,210.0,179.0,158.0,1235,2031.0,6.0,2110,2037.0,-33.0,0,0,,,,,,
2015,12,16,3,UA,1596,N843UA,PHL,IAH,1049,1046.0,-3.0,18.0,1104.0,224.0,238.0,200.0,1325,1324.0,20.0,1333,1344.0,11.0,0,0,,,,,,
2015,10,20,2,WN,17,N514SW,14683,11259,920,916.0,-4.0,6.0,922.0,60.0,56.0,47.0,248,1009.0,3.0,1020,1012.0,-8.0,0,0,,,,,,
2015,2,25,3,UA,312,N495UA,BOS,EWR,705,939.0,154.0,34.0,1013.0,86.0,88.0,48.0,200,1101.0,6.0,831,1107.0,156.0,0,0,,156.0,0.0,0.0,0.0,0.0
2015,11,28,6,OO,5509,N135SY,DCA,ORD,1835,1913.0,38.0,10.0,1923.0,124.0,119.0,101.0,612,2004.0,8.0,1939,2012.0,33.0,0,0,,0.0,0.0,0.0,33.0,0.0
2015,10,8,4,NK,805,N530NK,10397,12889,2025,2042.0,17.0,13.0,2055.0,255.0,248.0,231.0,1747,2146.0,4.0,2140,2150.0,10.0,0,0,,,,,,
2015,11,14,6,WN,1829,N932WN,MDW,MCO,1050,1107.0,17.0,11.0,1118.0,155.0,142.0,125.0,990,1423.0,6.0,1425,1429.0,4.0,0,0,,,,,,
2015,11,11,3,AA,1894,N551UW,PHL,DEN,755,750.0,-5.0,21.0,811.0,270.0,253.0,223.0,1558,954.0,9.0,1025,1003.0,-22.0,0,0,,,,,,
2015,11,14,6,AA,1895,N747UW,PHL,RSW,755,821.0,26.0,24.0,845.0,186.0,185.0,157.0,993,1122.0,4.0,1101,1126.0,25.0,0,0,,0.0,0.0,25.0,0.0,0.0
2015,3,6,5,OO,7398,N308SW,VEL,SLC,1823,1810.0,-13.0,3.0,1813.0,52.0,45.0,35.0,132,1848.0,7.0,1915,1855.0,-20.0,0,0,,,,,,
2015,9,13,7,WN,2342,N408WN,BUR,OAK,1735,1733.0,-2.0,6.0,1739.0,70.0,61.0,50.0,325,1829.0,5.0,1845,1834.0,-11.0,0,0,,,,,,
2015,6,7,7,MQ,3617,N906MQ,MEM,ORD,916,930.0,14.0,24.0,954.0,118.0,132.0,98.0,491,1132.0,10.0,1114,1142.0,28.0,0,0,,14.0,0.0,1.0,13.0,0.0
2015,12,3,4,OO,5222,N718SK,IAH,PSP,1005,1005.0,0.0,11.0,1016.0,210.0,191.0,168.0,1269,1104.0,12.0,1135,1116.0,-19.0,0,0,,,,,,
2015,5,19,2,EV,3808,N13550,IAH,STL,1542,1555.0,13.0,11.0,1606.0,127.0,112.0,94.0,667,1740.0,7.0,1749,1747.0,-2.0,0,0,,,,,,
2015,1,27,2,WN,2684,N8616C,LAS,STL,1010,1004.0,-6.0,20.0,1024.0,185.0,188.0,163.0,1371,1507.0,5.0,1515,1512.0,-3.0,0,0,,,,,,
2015,11,9,1,EV,4640,N14977,EWR,DAY,1205,1153.0,-12.0,14.0,1207.0,119.0,103.0,85.0,533,1332.0,4.0,1404,1336.0,-28.0,0,0,,,,,,
2015,3,25,3,EV,6184,N21130,MSN,DEN,1645,1633.0,-12.0,12.0,1645.0,150.0,151.0,128.0,826,1753.0,11.0,1815,1804.0,-11.0,0,0,,,,,,
2015,2,17,2,WN,2587,N641SW,BWI,FLL,615,909.0,174.0,46.0,955.0,160.0,213.0,162.0,925,1237.0,5.0,855,1242.0,227.0,0,0,,53.0,0.0,174.0,0.0,0.0
2015,12,16,3,OO,4668,N800SK,SLC,DEN,940,950.0,10.0,43.0,1033.0,91.0,107.0,56.0,391,1129.0,8.0,1111,1137.0,26.0,0,0,,16.0,0.0,10.0,0.0,0.0
2015,10,24,6,NK,680,N531NK,12266,13495,1750,1801.0,11.0,16.0,1817.0,65.0,66.0,48.0,305,1905.0,2.0,1855,1907.0,12.0,0,0,,,,,,
2015,7,12,7,AS,62,N796AS,ANC,JNU,750,750.0,0.0,12.0,802.0,97.0,104.0,89.0,571,931.0,3.0,927,934.0,7.0,0,0,,,,,,
2015,10,11,7,B6,231,N806JB,14869,12954,1150,1147.0,-3.0,11.0,1158.0,109.0,96.0,82.0,588,1220.0,3.0,1239,1223.0,-16.0,0,0,,,,,,
2015,9,4,5,WN,805,N562WN,OKC,DEN,650,645.0,-5.0,8.0,653.0,95.0,90.0,73.0,495,706.0,9.0,725,715.0,-10.0,0,0,,,,,,
2015,9,11,5,EV,4099,N16987,CLE,STL,755,752.0,-3.0,13.0,805.0,100.0,100.0,81.0,487,826.0,6.0,835,832.0,-3.0,0,0,,,,,,
2015,10,6,2,WN,167,N8624J,13232,14893,1930,1935.0,5.0,21.0,1956.0,265.0,252.0,226.0,1790,2142.0,5.0,2155,2147.0,-8.0,0,0,,,,,,
